unit_id,source_normalized_id,name,level,unit_type,unit_class,parent_id,region_id,subregion_id
parish:mukono-koome-islands-busanga,D032-C177-S001-P002,BUSANGA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-koome-islands,region:central,subregion:buganda
parish:mukono-koome-islands-lwomolo,D032-C177-S001-P003,LWOMOLO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-koome-islands,region:central,subregion:buganda
parish:mukono-koome-islands-mubembe,D032-C177-S001-P004,MUBEMBE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-koome-islands,region:central,subregion:buganda
parish:mukono-nakisunga-katente,D032-C177-S002-P005,KATENTE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakisunga,region:central,subregion:buganda
parish:mukono-nakisunga-kiyoola,D032-C177-S002-P006,KIYOOLA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakisunga,region:central,subregion:buganda
parish:mukono-nakisunga-kyabalogo,D032-C177-S002-P007,KYABALOGO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakisunga,region:central,subregion:buganda
parish:mukono-nakisunga-namayiba,D032-C177-S002-P008,NAMAYIBA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakisunga,region:central,subregion:buganda
parish:mukono-nakisunga-namuyenje,D032-C177-S002-P009,NAMUYENJE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakisunga,region:central,subregion:buganda
parish:mukono-nakisunga-seeta-nazigo,D032-C177-S002-P010,SEETA-NAZIGO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakisunga,region:central,subregion:buganda
parish:mukono-nakisunga-wankoba,D032-C177-S002-P011,WANKOBA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakisunga,region:central,subregion:buganda
parish:mukono-nakisunga-kyetume,D032-C177-S002-P021,KYETUME,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakisunga,region:central,subregion:buganda
parish:mukono-mpunge-mpunge,D032-C177-S004-P016,MPUNGE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpunge,region:central,subregion:buganda
parish:mukono-mpunge-lulagwe,D032-C177-S004-P022,LULAGWE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpunge,region:central,subregion:buganda
parish:mukono-mpunge-mbazi,D032-C177-S004-P023,MBAZI,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpunge,region:central,subregion:buganda
parish:mukono-mpunge-ngombere,D032-C177-S004-P024,NGOMBERE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpunge,region:central,subregion:buganda
parish:mukono-mpatta-kabanga,D032-C177-S005-P014,KABANGA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpatta,region:central,subregion:buganda
parish:mukono-mpatta-mpatta,D032-C177-S005-P015,MPATTA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpatta,region:central,subregion:buganda
parish:mukono-mpatta-kiyanja,D032-C177-S005-P025,KIYANJA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpatta,region:central,subregion:buganda
parish:mukono-mpatta-mubanda,D032-C177-S005-P026,MUBANDA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpatta,region:central,subregion:buganda
parish:mukono-mpatta-mugomba,D032-C177-S005-P027,MUGOMBA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpatta,region:central,subregion:buganda
parish:mukono-mpatta-nakalanda,D032-C177-S005-P028,NAKALANDA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpatta,region:central,subregion:buganda
parish:mukono-mpatta-ttaba,D032-C177-S005-P029,TTABA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mpatta,region:central,subregion:buganda
parish:mukono-katosi-town-council-bunakijja-ward,D032-C177-S006-P013,BUNAKIJJA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-katosi-town-council,region:central,subregion:buganda
parish:mukono-katosi-town-council-nsanja-ward,D032-C177-S006-P017,NSANJA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-katosi-town-council,region:central,subregion:buganda
parish:mukono-katosi-town-council-kalengera-ward,D032-C177-S006-P030,KALENGERA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-katosi-town-council,region:central,subregion:buganda
parish:mukono-katosi-town-council-katosi-ward,D032-C177-S006-P031,KATOSI WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-katosi-town-council,region:central,subregion:buganda
parish:mukono-katosi-town-council-lugazi-ward,D032-C177-S006-P032,LUGAZI WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-katosi-town-council,region:central,subregion:buganda
parish:mukono-ntenjeru-kisoga-town-bugoye-ward,D032-C177-S008-P012,BUGOYE WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-ntenjeru-kisoga-town,region:central,subregion:buganda
parish:mukono-ntenjeru-kisoga-town-ntenjeru-ntanzi,D032-C177-S008-P018,NTENJERU-NTANZI WARD,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-ntenjeru-kisoga-town,region:central,subregion:buganda
parish:mukono-ntenjeru-kisoga-town-ssaayi-ward,D032-C177-S008-P019,SSAAYI WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-ntenjeru-kisoga-town,region:central,subregion:buganda
parish:mukono-ntenjeru-kisoga-town-terere-ward,D032-C177-S008-P020,TERERE WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-ntenjeru-kisoga-town,region:central,subregion:buganda
parish:mukono-ntenjeru-kisoga-town-maziba-ward,D032-C177-S008-P033,MAZIBA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-ntenjeru-kisoga-town,region:central,subregion:buganda
parish:mukono-ntenjeru-kisoga-town-mpumu-ward,D032-C177-S008-P034,MPUMU WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-ntenjeru-kisoga-town,region:central,subregion:buganda
parish:mukono-ntenjeru-kisoga-town-kisoga-ward,D032-C177-S008-P035,KISOGA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-ntenjeru-kisoga-town,region:central,subregion:buganda
parish:mukono-kasawo-kakukuulu,D032-C178-S001-P002,KAKUKUULU,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-kasawo,region:central,subregion:buganda
parish:mukono-kasawo-kasana,D032-C178-S001-P003,KASANA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-kasawo,region:central,subregion:buganda
parish:mukono-kasawo-kigogola,D032-C178-S001-P004,KIGOGOLA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-kasawo,region:central,subregion:buganda
parish:mukono-kasawo-namaliri,D032-C178-S001-P006,NAMALIRI,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-kasawo,region:central,subregion:buganda
parish:mukono-kimenyedde-bukasa,D032-C178-S002-P017,BUKASA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-kimenyedde,region:central,subregion:buganda
parish:mukono-kimenyedde-kawongo,D032-C178-S002-P018,KAWONGO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-kimenyedde,region:central,subregion:buganda
parish:mukono-kimenyedde-kiwafu,D032-C178-S002-P019,KIWAFU,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-kimenyedde,region:central,subregion:buganda
parish:mukono-kimenyedde-nanga,D032-C178-S002-P021,NANGA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-kimenyedde,region:central,subregion:buganda
parish:mukono-nagojje-kyajja,D032-C178-S004-P012,KYAJJA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nagojje,region:central,subregion:buganda
parish:mukono-nagojje-nagojje,D032-C178-S004-P013,NAGOJJE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nagojje,region:central,subregion:buganda
parish:mukono-nagojje-nakibano,D032-C178-S004-P014,NAKIBANO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nagojje,region:central,subregion:buganda
parish:mukono-nagojje-waggala,D032-C178-S004-P016,WAGGALA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nagojje,region:central,subregion:buganda
parish:mukono-namuganga-kayini,D032-C178-S005-P026,KAYINI,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-namuganga,region:central,subregion:buganda
parish:mukono-namuganga-kitale,D032-C178-S005-P027,KITALE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-namuganga,region:central,subregion:buganda
parish:mukono-namuganga-kituula,D032-C178-S005-P028,KITUULA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-namuganga,region:central,subregion:buganda
parish:mukono-namuganga-namuganga,D032-C178-S005-P029,NAMUGANGA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-namuganga,region:central,subregion:buganda
parish:mukono-namuganga-namanoga,D032-C178-S005-P030,NAMANOGA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-namuganga,region:central,subregion:buganda
parish:mukono-ntunda-kateete,D032-C178-S006-P022,KATEETE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-ntunda,region:central,subregion:buganda
parish:mukono-ntunda-kyabazaala,D032-C178-S006-P023,KYABAZAALA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-ntunda,region:central,subregion:buganda
parish:mukono-ntunda-namayuba,D032-C178-S006-P024,NAMAYUBA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-ntunda,region:central,subregion:buganda
parish:mukono-ntunda-ntunda,D032-C178-S006-P025,NTUNDA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-ntunda,region:central,subregion:buganda
parish:mukono-kasawo-town-council-kabimbiri-a-ward,D032-C178-S007-P001,KABIMBIRI A WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-kasawo-town-council,region:central,subregion:buganda
parish:mukono-kasawo-town-council-kitovu-ward,D032-C178-S007-P005,KITOVU WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-kasawo-town-council,region:central,subregion:buganda
parish:mukono-kasawo-town-council-kabimbiri-b-ward,D032-C178-S007-P032,KABIMBIRI B WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-kasawo-town-council,region:central,subregion:buganda
parish:mukono-kasawo-town-council-kasenge-ward,D032-C178-S007-P033,KASENGE WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-kasawo-town-council,region:central,subregion:buganda
parish:mukono-kasawo-town-council-kitale-ward,D032-C178-S007-P034,KITALE WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-kasawo-town-council,region:central,subregion:buganda
parish:mukono-kasawo-town-council-kasawo-ward,D032-C178-S007-P035,KASAWO WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-kasawo-town-council,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-bamusuuta-rural,D032-C178-S008-P007,BAMUSUUTA-RURAL WARD,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-nabalanga-rural,D032-C178-S008-P008,NABALANGA RURAL WARD,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-naggalama-a-ward,D032-C178-S008-P009,NAGGALAMA A WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-nankulabye-ward,D032-C178-S008-P010,NANKULABYE WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-makukuba-ward,D032-C178-S008-P011,MAKUKUBA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-nakifuma-ward,D032-C178-S008-P020,NAKIFUMA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-bandaali-ward,D032-C178-S008-P037,BANDAALI WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-bubiro-ward,D032-C178-S008-P038,BUBIRO WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-kigaga-jomayi-ward,D032-C178-S008-P039,KIGAGA-JOMAYI WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-naggalama-b-ward,D032-C178-S008-P041,NAGGALAMA B WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-nakifuma-naggalama-nakanyonyi-nabbale,D032-C178-S008-P042,NAKANYONYI-NABBALE WARD,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-nakifuma-naggalama,region:central,subregion:buganda
parish:mukono-namataba-town-council-namataba-a-ward,D032-C178-S009-P015,NAMATABA A WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-namataba-town-council,region:central,subregion:buganda
parish:mukono-namataba-town-council-namagunga-ward,D032-C178-S009-P031,NAMAGUNGA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-namataba-town-council,region:central,subregion:buganda
parish:mukono-namataba-town-council-namagunga-annex,D032-C178-S009-P043,NAMAGUNGA ANNEX WARD,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-namataba-town-council,region:central,subregion:buganda
parish:mukono-namataba-town-council-namataba-b-ward,D032-C178-S009-P044,NAMATABA B WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-namataba-town-council,region:central,subregion:buganda
parish:mukono-goma-division-bukerere-ward,D032-C231-S001-P001,BUKERERE WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-goma-division,region:central,subregion:buganda
parish:mukono-goma-division-misindye-ward,D032-C231-S001-P002,MISINDYE WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-goma-division,region:central,subregion:buganda
parish:mukono-goma-division-nantabulirwa-ward,D032-C231-S001-P003,NANTABULIRWA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-goma-division,region:central,subregion:buganda
parish:mukono-goma-division-nyenje-ward,D032-C231-S001-P004,NYENJE WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-goma-division,region:central,subregion:buganda
parish:mukono-goma-division-seeta-ward,D032-C231-S001-P005,SEETA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-goma-division,region:central,subregion:buganda
parish:mukono-mukono-central-division-nsuube-kauga-ward,D032-C231-S003-P011,NSUUBE/KAUGA WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-mukono-central-division,region:central,subregion:buganda
parish:mukono-mukono-central-division-ntawo-ward,D032-C231-S003-P017,NTAWO WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-mukono-central-division,region:central,subregion:buganda
parish:mukono-mukono-central-division-namumira-anthony,D032-C231-S003-P018,NAMUMIRA/ANTHONY WARD,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:mukono-mukono-central-division,region:central,subregion:buganda
parish:mukono-mukono-central-division-ggulu-ward,D032-C231-S003-P019,GGULU WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:mukono-mukono-central-division,region:central,subregion:buganda
parish:nebbi-akworo-kasato,D033-C183-S001-P001,KASATO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-akworo,region:northern,subregion:west-nile
parish:nebbi-akworo-kituna,D033-C183-S001-P002,KITUNA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-akworo,region:northern,subregion:west-nile
parish:nebbi-akworo-murusi,D033-C183-S001-P003,MURUSI,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-akworo,region:northern,subregion:west-nile
parish:nebbi-akworo-rero,D033-C183-S001-P004,RERO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-akworo,region:northern,subregion:west-nile
parish:nebbi-akworo-ondier,D033-C183-S001-P045,ONDIER,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-akworo,region:northern,subregion:west-nile
parish:nebbi-akworo-pakolo,D033-C183-S001-P048,PAKOLO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-akworo,region:northern,subregion:west-nile
parish:nebbi-erussi-abongo,D033-C183-S002-P006,ABONGO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-erussi,region:northern,subregion:west-nile
parish:nebbi-erussi-pacaka,D033-C183-S002-P008,PACAKA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-erussi,region:northern,subregion:west-nile
parish:nebbi-erussi-padolo,D033-C183-S002-P009,PADOLO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-erussi,region:northern,subregion:west-nile
parish:nebbi-erussi-pajur,D033-C183-S002-P010,PAJUR,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-erussi,region:northern,subregion:west-nile
parish:nebbi-erussi-payera,D033-C183-S002-P011,PAYERA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-erussi,region:northern,subregion:west-nile
parish:nebbi-kucwiny-ramogi,D033-C183-S003-P013,RAMOGI,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-kucwiny,region:northern,subregion:west-nile
parish:nebbi-kucwiny-lee,D033-C183-S003-P039,LEE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-kucwiny,region:northern,subregion:west-nile
parish:nebbi-kucwiny-uduka,D033-C183-S003-P051,UDUKA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-kucwiny,region:northern,subregion:west-nile
parish:nebbi-kucwiny-got-aciku,D033-C183-S003-P056,GOT ACIKU,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-kucwiny,region:northern,subregion:west-nile
parish:nebbi-kucwiny-ratuk,D033-C183-S003-P057,RATUK,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-kucwiny,region:northern,subregion:west-nile
parish:nebbi-kucwiny-osigumvure,D033-C183-S003-P058,OSIGUMVURE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-kucwiny,region:northern,subregion:west-nile
parish:nebbi-kucwiny-ndhethe,D033-C183-S003-P059,NDHETHE,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-kucwiny,region:northern,subregion:west-nile
parish:nebbi-nebbi-kalowang,D033-C183-S004-P016,KALOWANG,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-nebbi,region:northern,subregion:west-nile
parish:nebbi-nebbi-koch-lower,D033-C183-S004-P017,KOCH LOWER,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-nebbi,region:northern,subregion:west-nile
parish:nebbi-nebbi-koch-upper,D033-C183-S004-P052,KOCH UPPER,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-nebbi,region:northern,subregion:west-nile
parish:nebbi-nebbi-omyer,D033-C183-S004-P053,OMYER,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-nebbi,region:northern,subregion:west-nile
parish:nebbi-parombo-padel-north,D033-C183-S007-P027,PADEL NORTH,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-parombo,region:northern,subregion:west-nile
parish:nebbi-parombo-ossi-east,D033-C183-S007-P032,OSSI EAST,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-parombo,region:northern,subregion:west-nile
parish:nebbi-parombo-ossi-west,D033-C183-S007-P046,OSSI WEST,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-parombo,region:northern,subregion:west-nile
parish:nebbi-parombo-padel-south,D033-C183-S007-P047,PADEL SOUTH,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-parombo,region:northern,subregion:west-nile
parish:nebbi-parombo-padel-west,D033-C183-S007-P062,PADEL WEST,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-parombo,region:northern,subregion:west-nile
parish:nebbi-parombo-ossi-central,D033-C183-S007-P063,OSSI CENTRAL,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-parombo,region:northern,subregion:west-nile
parish:nebbi-atego-paminya-upper,D033-C183-S008-P025,PAMINYA UPPER,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-atego,region:northern,subregion:west-nile
parish:nebbi-atego-paminya-lower,D033-C183-S008-P042,PAMINYA LOWER,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-atego,region:northern,subregion:west-nile
parish:nebbi-atego-pamora-upper,D033-C183-S008-P049,PAMORA UPPER,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-atego,region:northern,subregion:west-nile
parish:nebbi-ndhew-abar-east,D033-C183-S009-P005,ABAR EAST,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-ndhew,region:northern,subregion:west-nile
parish:nebbi-ndhew-oweko,D033-C183-S009-P007,OWEKO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-ndhew,region:northern,subregion:west-nile
parish:nebbi-ndhew-abar-west,D033-C183-S009-P040,ABAR WEST,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-ndhew,region:northern,subregion:west-nile
parish:nebbi-ndhew-adolo,D033-C183-S009-P041,ADOLO,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-ndhew,region:northern,subregion:west-nile
parish:nebbi-parombo-town-council-nyarugalo-ward,D033-C183-S010-P019,NYARUGALO WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:nebbi-parombo-town-council,region:northern,subregion:west-nile
parish:nebbi-parombo-town-council-parwo-west-ward,D033-C183-S010-P020,PARWO WEST WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:nebbi-parombo-town-council,region:northern,subregion:west-nile
parish:nebbi-parombo-town-council-parwo-east-ward,D033-C183-S010-P030,PARWO EAST WARD,PARISH_TIER,WARD,ADMINISTRATIVE,subcounty:nebbi-parombo-town-council,region:northern,subregion:west-nile
parish:nebbi-jupangira-jupangira,D033-C183-S011-P015,JUPANGIRA,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-jupangira,region:northern,subregion:west-nile
parish:nebbi-jupangira-pawong,D033-C183-S011-P050,PAWONG,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-jupangira,region:northern,subregion:west-nile
parish:nebbi-jupangira-ayomu,D033-C183-S011-P054,AYOMU,PARISH_TIER,PARISH,ADMINISTRATIVE,subcounty:nebbi-jupangira,region:northern,subregion:west-nile
